permno,fyear,EXECID,grantdate,val,security,ret,retlag,portfolio,delta,vega,vested,tobinsq,assets,leverage,cfo,val_lag,time
78875,2006,18580,20060101,6.640006544,0,0.045171057,-0.061142857,9.126788661,5.257314049,4.826405309,0.948725574,2.558768317,6.657250808,0,0.279584395,0,14
78875,2006,18580,20060101,4.178533445,1,0.045171057,-0.061142857,9.126788661,5.257314049,4.826405309,0.948725574,2.558768317,6.657250808,0,0.279584395,6.546403594,14
78875,2007,18580,20060901,6.370772188,1,-0.233849465,-0.205810163,9.018899231,5.16542741,4.722605101,0.962969135,2.118974139,6.803727209,0,0.194916955,4.178533445,15
78875,2008,18580,20080101,6.977654406,0,0.84544272,-0.439403434,9.40069239,5.407880419,4.951951778,0.87666262,2.050724089,7.018607687,0,0.123230393,0,16
78875,2008,18580,20070904,6.759845036,1,0.476426058,-0.233849465,9.40069239,5.407880419,4.951951778,0.87666262,2.050724089,7.018607687,0,0.123230393,6.370772188,16
78875,2009,18580,20090101,6.687731855,0,-0.336940627,0.84544272,9.110267837,4.901837457,4.432925564,0.729231071,1.65748643,7.181140892,0,0.092101986,6.977654406,17
78875,2009,18580,20080902,7.219217037,1,-0.285860128,0.476426058,9.110267837,4.901837457,4.432925564,0.729231071,1.65748643,7.181140892,0,0.092101986,6.759845036,17
78875,2010,18580,20100101,7.136602533,0,1.793404262,-0.336940627,9.638400928,5.368969326,4.828503745,0.679932921,2.00474139,7.248196059,0,0.135463722,6.687731855,18
78875,2010,18580,20090901,7.713402645,1,0.60301764,-0.285860128,9.638400928,5.368969326,4.828503745,0.679932921,2.00474139,7.248196059,0,0.135463722,7.219217037,18
78875,2011,18580,20110101,7.568637499,0,-0.099788328,1.793404262,10.08813012,5.604640048,4.078044571,0.313975007,3.025900637,7.696292636,0,0.178395904,7.136602533,19
78875,2011,18580,20100901,8.127887427,1,0.472397845,0.60301764,10.08813012,5.604640048,4.078044571,0.313975007,3.025900637,7.696292636,0,0.178395904,7.713402645,19
78875,2012,18580,20120101,6.987674902,0,-0.497242877,-0.099788328,9.455416038,5.053584754,4.395352537,0.380361818,1.580423575,7.802913075,0,0.114306449,7.568637499,20
78875,2012,18580,20110901,7.416121723,1,-0.522564885,0.472397845,9.455416038,5.053584754,4.395352537,0.380361818,1.580423575,7.802913075,0,0.114306449,8.127887427,20
78876,2001,20372,20010701,4.258586024,1,1.659234045,0.759625514,10.92537565,6.330946361,2.562813439,0.940077971,5.257829728,4.727467462,0.022094522,0.109321989,6.01636829,9
78876,2002,20372,20020701,3.514130204,1,-0.767455736,1.659234045,10.8772205,6.287031749,2.778501878,0.937290807,4.597099992,4.869916227,0.025808687,0.057843566,5.208512685,10
78876,2003,20372,20030701,5.028387067,1,-0.243224337,-0.767455736,9.396852517,4.809877232,1.8472536,0.915183328,1.506422275,4.676690527,0.054521267,-0.01632511,5.818859278,11
78876,2004,20372,20040701,3.692465163,1,-0.378796005,-0.243224337,9.208108242,4.638229186,1.904116744,0.90141088,1.877937543,4.33108854,0.01766551,-0.055744545,5.028387067,12
78876,2005,20372,20050701,4.036056452,1,0.55020379,-0.378796005,9.414295676,4.843592565,2.082018708,0.912012338,2.581797273,4.307585915,0.009775566,-0.21626881,3.692465163,13
78876,2006,20372,20060701,3.909519875,0,-0.301335863,0.55020379,8.626035332,4.088551935,1.568324395,0.974309921,1.414620683,4.354257106,0.046790041,-0.252753853,0,14
78876,2006,20372,20060221,5.094468417,1,-0.452508911,0.193258809,8.626035332,4.088551935,1.568324395,0.974309921,1.414620683,4.354257106,0.046790041,-0.252753853,4.036056452,14
78876,2007,20372,20070701,4.573039479,0,0.626448329,-0.301335863,9.471458856,4.925892757,2.48604655,0.946652513,2.733594816,4.392781098,0.021395342,-0.013943678,3.909519875,15
78876,2007,20372,20070223,5.835846137,1,0.687384937,-0.452508911,9.471458856,4.925892757,2.48604655,0.946652513,2.733594816,4.392781098,0.021395342,-0.013943678,5.248257115,15
78876,2008,20372,20080701,4.57741865,0,0.383121757,0.626448329,9.517264632,4.970894354,2.715169238,0.923801158,2.689721527,4.539927417,0.018572437,0.116346334,4.573039479,16
78876,2008,20372,20080225,5.842636703,1,0.147990017,0.687384937,9.517264632,4.970894354,2.715169238,0.923801158,2.689721527,4.539927417,0.018572437,0.116346334,5.835846137,16
78876,2009,20372,20090701,5.173462509,0,-0.629838911,0.383121757,9.59387111,5.038061841,2.715396603,0.895039413,2.38085932,4.844147716,0.001320104,0.102898019,4.57741865,17
78876,2009,20372,20090223,6.594837152,1,-0.471474847,0.147990017,9.59387111,5.038061841,2.715396603,0.895039413,2.38085932,4.844147716,0.001320104,0.102898019,5.842636703,17
78876,2010,20372,20100701,5.572477174,0,0.051217543,-0.629838911,9.251101124,4.704931765,2.638909405,0.854193138,1.540594954,4.904229788,0.001527476,0.131529029,5.173462509,18
78876,2010,20372,20100222,5.836550761,1,0.390030712,-0.471474847,9.251101124,4.704931765,2.638909405,0.854193138,1.540594954,4.904229788,0.001527476,0.131529029,6.594837152,18
78876,2011,20372,20110701,6.000857792,0,0.073888172,0.051217543,9.110125467,4.581193298,2.729006806,0.853950494,1.271259914,4.930422572,0,0.155663796,5.572477174,19
78876,2011,20372,20110223,6.206875858,1,-0.236463448,0.390030712,9.110125467,4.581193298,2.729006806,0.853950494,1.271259914,4.930422572,0,0.155663796,5.836550761,19
78876,2012,20372,20120701,5.85363823,0,-0.037819134,0.073888172,9.010467746,4.500187115,2.885204729,0.801869084,1.08055781,5.003033138,0,0.121880412,6.000857792,20
78876,2012,20372,20120307,4.786613818,1,-0.137399824,-0.06000611,9.010467746,4.500187115,2.885204729,0.801869084,1.08055781,5.003033138,0,0.121880412,6.206875858,20
80114,2006,22990,20060201,6.663709796,0,-0.272753545,-0.21351501,8.872269641,4.494434351,3.2322064,0.090851236,1.62282287,6.582972059,0.02363458,-0.017834501,7.669961996,14
80114,2006,22990,20060201,6.205369812,1,-0.272753545,-0.21351501,8.872269641,4.494434351,3.2322064,0.090851236,1.62282287,6.582972059,0.02363458,-0.017834501,7.301361017,14
80114,2007,22990,20070201,6.333457232,0,0.004102009,-0.272753545,8.282928478,3.991661087,3.307717064,0.222210716,1.007064761,6.638854397,0.033505897,0.069504104,6.663709796,15
80114,2007,22990,20060823,5.690002772,1,-0.379379154,0.390164944,8.282928478,3.991661087,3.307717064,0.222210716,1.007064761,6.638854397,0.033505897,0.069504104,6.205369812,15
80114,2008,22990,20080201,6.333457232,0,-0.284287109,0.004102009,8.561635012,4.361730374,3.767877343,0.204581659,1.259310022,6.709460426,0.024824143,0.115179261,6.333457232,16
80114,2008,22990,20070823,6.131821844,1,0.35222674,-0.379379154,8.561635012,4.361730374,3.767877343,0.204581659,1.259310022,6.709460426,0.024824143,0.115179261,5.690002772,16
80114,2009,22990,20090201,6.333457232,0,-0.837454475,-0.284287109,8.733577548,4.422756784,3.707555247,0.44302183,1.061614982,6.698958321,0.000469493,-0.009341641,6.333457232,17
80114,2009,22990,20080823,5.937573053,1,-0.264887394,0.35222674,8.733577548,4.422756784,3.707555247,0.44302183,1.061614982,6.698958321,0.000469493,-0.009341641,6.131821844,17
80114,2010,22990,20100201,6.897300821,0,4.190801482,-0.837454475,8.317495027,3.997868552,3.30037662,0.558176773,0.956590899,6.322243824,0.000650751,0.041535482,6.333457232,18
80114,2010,22990,20090823,5.551991342,1,-0.396402123,-0.264887394,8.317495027,3.997868552,3.30037662,0.558176773,0.956590899,6.322243824,0.000650751,0.041535482,5.937573053,18
80114,2011,22990,20110201,6.418038618,0,-0.305254632,4.190801482,8.369497467,4.047723383,3.288405779,0.677454123,0.939445402,6.266794394,0.000139691,0.070931109,6.897300821,19
80114,2011,22990,20101001,4.99995234,1,-0.193730593,0.470277225,8.369497467,4.047723383,3.288405779,0.677454123,0.939445402,6.266794394,0.000139691,0.070931109,5.551991342,19
80114,2012,22990,20120201,5.729356,0,-0.195540202,-0.305254632,7.738713975,3.435911453,2.881288278,0.645990896,0.859041557,6.048227605,0.000179149,-0.009376438,6.418038618,20
80114,2012,22990,20110930,4.551979928,1,-0.451642814,-0.217826006,7.738713975,3.435911453,2.881288278,0.645990896,0.859041557,6.048227605,0.000179149,-0.009376438,4.99995234,20
80286,2003,25033,20030701,7.098706498,1,0.829292294,1.657296052,11.66031439,7.062314954,2.731004308,0.967863143,1.99737165,6.131050387,0.045363907,0.137841894,7.015868432,11
80286,2004,25033,20040701,7.148324973,1,0.292117408,0.829292294,12.27545531,7.6816703,3.177105866,0.958134232,3.168187516,6.286387218,0.012684757,0.135204688,7.098706498,12
80286,2006,25034,20060209,7.975354194,1,0.429380107,-0.026453309,10.36070795,5.905755707,3.827346427,0.7048192,2.975816027,6.704163098,0.004861672,0.146180092,7.192928088,14
80286,2007,25034,20070207,7.341971406,1,-0.229779666,0.429380107,10.0557979,5.746030987,4.684438498,0.776904635,2.192573175,6.916707092,0.001752412,0.106950828,7.975354194,15
80286,2008,25034,20080206,7.357292089,1,-0.297825412,-0.229779666,9.814315733,5.57724832,4.754729431,0.783749485,1.738997534,6.965052961,0.031632632,0.153791895,7.341971406,16
80286,2009,25034,20090204,7.66297831,1,-0.178107854,-0.297825412,9.93577599,5.678121339,4.848878712,0.759387001,1.644193878,6.981931892,0.001326628,0.205533989,7.357292089,17
80286,2010,25034,20100203,7.686230067,1,0.744287286,-0.178107854,10.36763572,6.097913396,5.07525463,0.661741165,1.956857054,7.116268325,0.000746911,0.200109294,7.66297831,18
80286,2011,25034,20110701,7.841663962,1,0.892346225,0.443838584,10.89284118,6.552484133,5.126320743,0.616966301,2.773633314,7.289251413,0.000346625,0.180857866,7.686230067,19
80286,2012,25034,20120208,7.940830448,1,0.638962247,0.897623944,11.28471233,6.918144684,4.831428827,0.655152304,3.502426431,7.375150509,0.000235777,0.173658022,7.841663962,20
80303,1997,13552,19970701,7.758333468,0,0.186187403,0.14342959,8.985853589,4.686151144,3.836846311,0.227642276,1.104842878,7.882993934,0.298765586,0.040794139,7.098685508,5
80303,1997,13552,19970701,7.679443926,1,0.186187403,0.14342959,8.985853589,4.686151144,3.836846311,0.227642276,1.104842878,7.882993934,0.298765586,0.040794139,7.418594692,5
80303,1998,13552,19980701,6.865698147,0,-0.342239445,0.186187403,9.132797815,4.930169735,4.378474944,0.346321039,1.063524554,8.034404176,0.304094643,0.178059454,7.758333468,6
80303,1998,13552,19980701,6.525245861,1,-0.342239445,0.186187403,9.132797815,4.930169735,4.378474944,0.346321039,1.063524554,8.034404176,0.304094643,0.178059454,7.679443926,6
80303,1999,13552,19990701,7.339984349,0,0.352766489,-0.342239445,9.56468354,5.307888894,4.662099071,0.474420465,1.138384448,8.103887426,0.304210553,0.046396265,6.865698147,7
80303,1999,13552,19990701,7.21164274,1,0.352766489,-0.342239445,9.56468354,5.307888894,4.662099071,0.474420465,1.138384448,8.103887426,0.304210553,0.046396265,6.525245861,7
80303,2000,13552,20000701,7.285166532,0,-0.581294135,0.352766489,9.36670306,5.151559414,4.748500977,0.556238855,1.158690762,8.556894558,0.241731694,0.075401506,7.339984349,8
80303,2000,13552,20000701,7.786665023,1,-0.581294135,0.352766489,9.36670306,5.151559414,4.748500977,0.556238855,1.158690762,8.556894558,0.241731694,0.075401506,7.21164274,8
80303,2001,13552,20010701,6.601230119,0,0.242491036,-0.581294135,8.803490493,4.526996457,4.422711032,0.51704855,0.930367094,8.564229437,0.297603815,0.063424012,7.285166532,9
80303,2001,13552,20010701,6.702760388,1,0.242491036,-0.581294135,8.803490493,4.526996457,4.422711032,0.51704855,0.930367094,8.564229437,0.297603815,0.063424012,7.786665023,9
80303,2002,13552,20020701,7.101675972,0,-0.302273765,0.242491036,9.282518482,4.975589707,4.702415706,0.576723525,1.039223457,8.561554515,0.258250484,0.032081377,6.601230119,10
80303,2002,13552,20020701,6.829495906,1,-0.302273765,0.242491036,9.282518482,4.975589707,4.702415706,0.576723525,1.039223457,8.561554515,0.258250484,0.032081377,6.702760388,10
80303,2003,13552,20030701,7.077709002,0,-0.748096528,-0.302273765,9.111726949,4.790845087,4.510277737,0.636544554,1.061830843,8.594283854,0.230641723,0.060009951,7.101675972,11
80303,2003,13552,20030701,6.25168809,1,-0.748096528,-0.302273765,9.111726949,4.790845087,4.510277737,0.636544554,1.061830843,8.594283854,0.230641723,0.060009951,6.829495906,11
80303,2006,21310,20060701,7.418300864,0,0.3408614,0.350848041,8.812651396,4.299871453,2.904791524,0.63329408,1.118890231,8.61048315,0.181569227,0.051350707,6.308098442,14
80303,2006,21310,20060119,6.298892257,1,-0.236740168,1.90758738,8.812651396,4.299871453,2.904791524,0.63329408,1.118890231,8.61048315,0.181569227,0.051350707,6.094297292,14
80303,2007,21310,20070701,8.173857455,0,1.95863254,0.3408614,9.67640056,5.170614112,3.528916969,0.713456784,1.262340964,8.615879484,0.160112734,0.01242734,7.418300864,15
80303,2007,21310,20070118,6.959404181,1,0.744393479,-0.236740168,9.67640056,5.170614112,3.528916969,0.713456784,1.262340964,8.615879484,0.160112734,0.01242734,6.298892257,15
80303,2008,21310,20080701,8.039873263,0,0.545923569,1.95863254,10.50706493,5.949709471,3.190689744,0.551076292,1.823674822,8.556106165,0.070201962,0.127392345,8.173857455,16
80303,2008,21310,20080117,6.796867988,1,1.181943524,0.744393479,10.50706493,5.949709471,3.190689744,0.551076292,1.823674822,8.556106165,0.070201962,0.127392345,6.959404181,16
80303,2009,21310,20090701,7.887886914,0,-0.694046685,0.545923569,8.732299665,4.208603089,2.845340325,0.629640783,1.013003289,8.451694209,0.133526426,0.015988764,8.039873263,17
80303,2009,21310,20090121,6.504090559,1,-0.83429842,1.181943524,8.732299665,4.208603089,2.845340325,0.629640783,1.013003289,8.451694209,0.133526426,0.015988764,6.796867988,17
80303,2010,21310,20100701,8.145541801,0,-0.291517958,-0.694046685,9.711650927,5.160436182,3.35209298,0.575864498,1.340319063,8.360703111,0.105856363,0.012558736,7.887886914,18
80303,2010,21310,20100120,6.899684861,1,1.509472707,-0.83429842,9.711650927,5.160436182,3.35209298,0.575864498,1.340319063,8.360703111,0.105856363,0.012558736,6.504090559,18
80303,2011,21310,20110701,8.068193037,0,-0.133649489,-0.291517958,9.434781846,4.884663891,3.211114678,0.652047914,1.275936396,8.340360543,0.12186617,-0.030972934,8.145541801,19
80303,2011,21310,20110119,6.832374445,1,-0.220830148,1.509472707,9.434781846,4.884663891,3.211114678,0.652047914,1.275936396,8.340360543,0.12186617,-0.030972934,6.899684861,19
80303,2012,21310,20120701,7.939055782,0,-0.562839623,-0.133649489,8.771431975,4.230684792,2.653035497,0.718780391,1.117406198,8.400861602,0.181141865,-0.043093158,8.068193037,20
80303,2012,21310,20120118,6.750044508,1,-0.407339573,-0.220830148,8.771431975,4.230684792,2.653035497,0.718780391,1.117406198,8.400861602,0.181141865,-0.043093158,6.832374445,20
83422,2003,18137,20030701,1.943908146,0,-0.038415749,-0.091367198,10.8666188,6.270606194,3.237585065,0.923003362,0.831296727,5.692195605,0.000211653,0.139812125,1.942045548,11
83422,2007,23501,20070701,6.521582374,0,-0.023355001,0.524762855,8.158246322,3.629700533,1.851380039,0.777122509,2.019908993,6.032061716,0,0.135187282,5.677438499,15
83422,2007,23501,20070102,6.160637714,1,0.070461204,0.752567645,8.158246322,3.629700533,1.851380039,0.777122509,2.019908993,6.032061716,0,0.135187282,6.105514016,15
83422,2008,23501,20080701,6.522083975,0,0.025635886,-0.023355001,8.209293173,3.630705702,0,1,1.731587121,6.227474964,0,0.116102345,6.521582374,16
83422,2008,23501,20080102,6.032461608,1,0.036208086,0.070461204,8.209293173,3.630705702,0,1,1.731587121,6.227474964,0,0.116102345,6.160637714,16
83422,2009,23501,20090701,6.929347481,0,0.116847992,0.025635886,8.70891785,4.240404398,3.068564781,0.764579584,1.761480676,6.273899126,0,0.159962412,6.522083975,17
83422,2009,23501,20090102,6.539330898,1,0.041335948,0.036208086,8.70891785,4.240404398,3.068564781,0.764579584,1.761480676,6.273899126,0,0.159962412,6.032461608,17
83422,2010,23501,20100701,6.929323014,0,-0.206526859,0.116847992,7.942921732,3.695641207,3.252003929,0.356010786,1.901191814,6.512444936,0.058662662,0.165448633,6.929347481,18
83422,2010,23501,20100305,6.474381639,1,0.367805516,-0.068061333,7.942921732,3.695641207,3.252003929,0.356010786,1.901191814,6.512444936,0.058662662,0.165448633,6.539330898,18
83422,2011,23501,20110701,7.141712946,0,0.214734165,-0.206526859,8.867964578,4.27664016,0,1,1.464033602,6.679096547,0,0.067009581,6.929323014,19
83422,2011,23501,20110307,6.896616363,1,-0.137051613,0.367805516,8.867964578,4.27664016,0,1,1.464033602,6.679096547,0,0.067009581,6.474381639,19
83422,2012,23501,20120701,7.141735105,0,-0.223970619,0.214734165,8.615873341,4.028483585,0,1,1.150278393,6.646559332,0,0.12913919,7.141712946,20
84365,1999,18478,19990701,5.416952146,1,0.00040033,-0.189674786,6.747686179,2.486797076,2.06789719,0.426544728,1.286013451,5.611462486,0.135214386,0.119742651,5.112611538,7
84365,2000,18478,20000701,4.89316471,0,-0.199391266,0.00040033,7.12321537,2.837937126,2.29415633,0.606063,1.333614312,5.630846124,0.150541508,0.119643067,0,8
84365,2000,18478,20000701,5.258933672,1,-0.199391266,0.00040033,7.12321537,2.837937126,2.29415633,0.606063,1.333614312,5.630846124,0.150541508,0.119643067,5.416952146,8
84365,2001,18478,20010701,5.724554172,1,0.235567961,-0.199391266,7.310034852,3.058094946,2.602607818,0.702873334,1.335099401,5.779610158,0.208368193,0.154441558,5.258933672,9
84365,2002,18478,20020701,5.801908734,1,0.020547288,0.235567961,7.640094623,3.430758958,2.931979579,0.684720189,1.441355137,5.797212099,0.178030484,0.127817055,5.724554172,10
84365,2004,26293,20040701,4.948972634,0,0.037124432,0.151553945,5.83407356,1.743095895,1.508150791,0.223481907,1.615930769,5.753556282,0.226657363,0.144880308,0,12
84365,2004,26293,20040701,5.183397212,1,0.037124432,0.151553945,5.83407356,1.743095895,1.508150791,0.223481907,1.615930769,5.753556282,0.226657363,0.144880308,5.241157873,12
84365,2005,26293,20050701,5.090985647,0,0.207759777,0.037124432,7.173644291,2.873616635,1.990505175,0.456438108,2.086346967,5.731981129,0.133634899,0.13854793,4.948972634,13
84365,2005,26293,20050701,5.298804133,1,0.207759777,0.037124432,7.173644291,2.873616635,1.990505175,0.456438108,2.086346967,5.731981129,0.133634899,0.13854793,5.183397212,13
84365,2006,26293,20060701,5.693240435,0,0.105053383,0.207759777,7.663663722,3.333925073,2.194869685,0.438117639,2.392267812,5.759932788,0.098480467,0.152561935,5.090985647,14
84365,2006,26293,20060215,5.350633178,1,0.096250933,0.342502654,7.663663722,3.333925073,2.194869685,0.438117639,2.392267812,5.759932788,0.098480467,0.152561935,5.298804133,14
84365,2007,26293,20070701,5.916280227,0,0.002821954,0.105053383,7.920496971,3.582018897,2.429000453,0.512840079,2.497491257,5.784643309,0.0864356,0.136245088,5.693240435,15
84365,2007,26293,20070214,5.326881443,1,-0.05614572,0.096250933,7.920496971,3.582018897,2.429000453,0.512840079,2.497491257,5.784643309,0.0864356,0.136245088,5.350633178,15
84365,2008,26293,20080701,5.966364664,0,0.138481246,0.002821954,8.07490341,3.739445695,2.775783332,0.580492371,2.276896673,5.798316596,0.09351836,0.099051396,5.916280227,16
84365,2008,26293,20080220,5.347412217,1,-0.118770273,-0.05614572,8.07490341,3.739445695,2.775783332,0.580492371,2.276896673,5.798316596,0.09351836,0.099051396,5.326881443,16
84365,2009,26293,20090701,6.0891129,0,-0.268114568,0.138481246,8.085784309,3.678483053,2.846477582,0.625461293,2.058238955,5.816316201,0.111681294,0.065957097,5.966364664,17
84365,2009,26293,20090218,5.323823857,1,-0.351563665,-0.118770273,8.085784309,3.678483053,2.846477582,0.625461293,2.058238955,5.816316201,0.111681294,0.065957097,5.347412217,17
84365,2010,26293,20100701,6.270534643,0,0.014261036,-0.268114568,8.40970381,3.959479313,2.942212069,0.654147293,2.018413188,5.867042963,0.129883451,0.050529825,6.0891129,18
84365,2010,26293,20100217,5.679881664,1,0.461501273,-0.351563665,8.40970381,3.959479313,2.942212069,0.654147293,2.018413188,5.867042963,0.129883451,0.050529825,5.323823857,18
84365,2011,26293,20110701,6.451032665,0,0.129880767,0.014261036,8.764903705,4.298145966,3.16708566,0.670939059,2.382342043,5.841434947,0.081587814,0.082049273,6.270534643,19
84365,2011,26293,20110216,5.857440677,1,0.318838882,0.461501273,8.764903705,4.298145966,3.16708566,0.670939059,2.382342043,5.841434947,0.081587814,0.082049273,5.679881664,19
84365,2012,26293,20120701,6.440496679,0,0.190345423,0.129880767,8.892540021,4.414847332,3.233444817,0.690304911,2.562445784,5.837351367,0.074325645,0.042645358,6.451032665,20
84365,2012,26293,20120215,5.79883125,1,0.071360584,0.318838882,8.892540021,4.414847332,3.233444817,0.690304911,2.562445784,5.837351367,0.074325645,0.042645358,5.857440677,20
84381,1999,3150,19990401,7.338747185,1,0.08380891,-0.090644446,9.526149791,5.338873658,5.218287601,0.626178441,1.511052999,8.877800394,0.098207075,0.06912558,8.239999678,7
84381,2000,3150,20000401,7.860921892,1,-0.278847299,0.08380891,10.45800656,6.142840347,5.417496759,0.610450491,2.101618437,8.810608796,0.078073709,0.124546723,8.436923615,8
84381,2001,3150,20010401,7.888902889,1,0.083114666,-0.278847299,9.935592593,5.693058412,5.589586301,0.608576229,1.450997653,8.76264603,0.101381867,0.138126492,8.959277136,9
84381,2002,3150,20020401,7.47754068,1,0.210592665,0.083114666,9.320364366,5.087103007,5.018975444,0.623896666,1.269198822,8.312626026,0.180245831,-0.002190923,8.29424303,10
84381,2003,3150,20030401,7.607575301,1,0.04463066,0.210592665,9.525491959,5.288230415,5.149136015,0.661774844,1.351383201,8.30028019,0.170835934,0.108001964,7.47754068,11
84381,2005,17969,20050401,8.589333015,1,0.380119815,0.416666641,10.16504811,5.8959258,4.966083648,0.683152786,2.250133295,8.343363477,0.080173401,0.156246864,7.992449945,13
84381,2006,17969,20060401,6.449256415,0,0.50708596,0.380119815,10.72368558,6.423858058,5.252117995,0.628731239,2.736321849,8.417615921,0.060522705,0.158597544,0,14
84381,2006,17969,20060401,8.127577096,1,0.50708596,0.380119815,10.72368558,6.423858058,5.252117995,0.628731239,2.736321849,8.417615921,0.060522705,0.158597544,8.589333015,14
84381,2007,17969,20070401,7.614770354,0,-0.218537265,0.50708596,10.9374467,6.658522874,5.325314469,0.710197051,2.690518224,8.463032633,0.075977106,0.094185764,6.449256415,15
84381,2007,17969,20061206,7.95950741,1,-0.016360351,0.152595044,10.9374467,6.658522874,5.325314469,0.710197051,2.690518224,8.463032633,0.075977106,0.094185764,8.127577096,15
84381,2008,17969,20080401,7.648316439,0,-0.120266275,-0.218537265,11.18427203,6.895053032,5.437197699,0.795773904,2.901094197,8.422178968,0.070299855,0.096887275,7.614770354,16
84381,2008,17969,20071205,8.042059492,1,0.080502869,-0.016360351,11.18427203,6.895053032,5.437197699,0.795773904,2.901094197,8.422178968,0.070299855,0.096887275,7.95950741,16
84381,2009,17969,20090401,7.302512596,0,-0.425861317,-0.120266275,10.3810614,6.19073446,5.857118091,0.838780794,1.796388018,8.43263698,0.121729718,0.129966123,7.648316439,17
84381,2009,17969,20081203,7.855195915,1,-0.541635766,0.080502869,10.3810614,6.19073446,5.857118091,0.838780794,1.796388018,8.43263698,0.121729718,0.129966123,8.042059492,17
84381,2010,17969,20100401,7.522090827,0,0.914632792,-0.425861317,10.77438049,6.47211904,5.990111211,0.803825052,2.100183478,8.367927229,0.100046888,0.114485371,7.302512596,18
84381,2010,17969,20091209,8.196543267,1,0.450474836,-0.541635766,10.77438049,6.47211904,5.990111211,0.803825052,2.100183478,8.367927229,0.100046888,0.114485371,7.855195915,18
84381,2011,17969,20110401,7.541128039,0,0.431043845,0.914632792,11.15469661,6.812447141,6.243653175,0.784077158,2.534599962,8.465752518,0.075188776,0.114545835,7.522090827,19
84381,2011,17969,20101207,8.344366805,1,0.521691658,0.450474836,11.15469661,6.812447141,6.243653175,0.784077158,2.534599962,8.465752518,0.075188776,0.114545835,8.196543267,19
84381,2012,17969,20120401,7.779927756,0,-0.11368815,0.431043845,10.84451836,6.538479625,6.189992021,0.782495469,2.172850953,8.572798177,0.078810098,0.134806141,7.541128039,20
84381,2012,17969,20111201,7.962514147,1,0.02130085,0.521691658,10.84451836,6.538479625,6.189992021,0.782495469,2.172850953,8.572798177,0.078810098,0.134806141,8.344366805,20
84776,2008,41927,20080701,6.711213492,0,-0.296172262,1.127288806,10.1912554,5.669819531,2.775115224,0.42222831,1.841461401,8.242493153,0.200003706,0.104430522,0,16
84776,2008,41927,20080213,7.703222065,1,0.190089592,0.762328085,10.1912554,5.669819531,2.775115224,0.42222831,1.841461401,8.242493153,0.200003706,0.104430522,6.554248216,16
84776,2009,41927,20090701,6.473072461,0,-0.334519511,-0.296172262,8.456100344,4.032166013,3.397929907,0.403195605,1.055020245,8.253592163,0.357035341,0.060400211,6.711213492,17
84776,2009,41927,20090211,7.720648118,1,-0.754339646,0.190089592,8.456100344,4.032166013,3.397929907,0.403195605,1.055020245,8.253592163,0.357035341,0.060400211,7.703222065,17
84776,2010,41927,20100701,6.193997145,0,-0.318060409,-0.334519511,9.381822464,4.915378368,4.022866423,0.304364467,1.067193843,8.275147108,0.220236264,0.142250807,6.473072461,18
84776,2010,41927,20100212,7.561090404,1,0.576657303,-0.754339646,9.381822464,4.915378368,4.022866423,0.304364467,1.067193843,8.275147108,0.220236264,0.142250807,7.720648118,18
84776,2011,41927,20110701,6.592756822,0,0.494981048,-0.318060409,9.603997057,5.177127365,4.424976987,0.399204452,1.081001557,8.373022545,0.210655674,0.025203231,6.193997145,19
84776,2011,41927,20110209,8.129107873,1,0.772115527,0.576657303,9.603997057,5.177127365,4.424976987,0.399204452,1.081001557,8.373022545,0.210655674,0.025203231,7.561090404,19
84776,2012,41927,20120701,6.814542897,0,-0.343978041,0.494981048,9.229388997,4.91374551,4.67218672,0.502148269,0.976485538,8.371936179,0.248475192,0.022483074,6.592756822,20
84776,2012,41927,20120209,8.183875422,1,-0.28789184,0.772115527,9.229388997,4.91374551,4.67218672,0.502148269,0.976485538,8.371936179,0.248475192,0.022483074,8.129107873,20
85257,1999,54,19990701,6.072013193,1,-0.110390535,0.038363123,9.141128888,4.902668686,3.883044795,0.780841354,1.774475738,6.552258213,0.245847538,0.141184396,6.883274419,7
85257,2003,4252,20030701,7.038184757,1,0.187310752,0.026314606,9.874082541,5.592787163,4.201691419,0.805822175,1.827730936,6.938290304,0.207193999,0.100713211,6.990236169,11
85257,2004,4252,20040701,7.456583374,0,0.537493752,0.187310752,10.05235271,5.809591377,4.000812011,0.790810189,1.89488278,7.103196232,0.184382864,0.150390386,0,12
85257,2004,4252,20040701,6.459452243,1,0.537493752,0.187310752,10.05235271,5.809591377,4.000812011,0.790810189,1.89488278,7.103196232,0.184382864,0.150390386,7.038184757,12
85257,2005,4252,20050701,9.568339938,0,0.299456809,0.537493752,10.53716519,6.190915061,4.048391531,0.699680876,2.260541014,7.25936381,0.140190935,0.132757458,7.456583374,13
85257,2005,4252,20050701,7.040044238,1,0.299456809,0.537493752,10.53716519,6.190915061,4.048391531,0.699680876,2.260541014,7.25936381,0.140190935,0.132757458,7.466306706,13
85257,2006,4252,20060426,9.819631674,1,0.250203977,0.394995238,10.88276862,6.476393151,3.684790032,0.502571652,2.231324857,7.485267116,0.158928663,0.116776686,7.040044238,14
85257,2007,4252,20070424,7.280885845,1,0.05175797,0.250203977,10.91613966,6.501931109,3.084691704,0.79481166,2.131105968,7.664757622,0.150155604,0.126904976,9.819631674,15
