permno,fyear,EXECID,val,security,ret,retlag,val_lag,portfolio,delta,vega,vested,tobinsq,assets,leverage,cfo
88281,2007,23646,7.293,1,-0.09710,0.00956,7.569,10.459,6.249,5.443,0.75434,1.50794,7.84719,0.14833,0.06476
88281,2008,23646,8.051,0,0.22811,-0.09710,8.071,10.888,6.659,5.008,0.73920,1.93487,7.93971,0.09396,0.11114
88281,2008,23646,7.293,1,0.22811,-0.09710,7.293,10.888,6.659,5.008,0.73920,1.93487,7.93971,0.09396,0.11114
88281,2009,23646,7.201,0,-0.58347,0.22811,8.051,9.545,5.364,5.436,0.76774,1.25823,7.67829,0.21198,0.09978
88281,2009,23646,7.743,1,-0.58347,0.22811,7.293,9.545,5.364,5.436,0.76774,1.25823,7.67829,0.21198,0.09978
88281,2010,23646,7.325,0,0.52258,-0.58347,7.201,10.069,5.909,5.694,0.69661,1.38299,7.69852,0.16168,0.10419
88281,2010,23646,7.916,1,0.52258,-0.58347,7.743,10.069,5.909,5.694,0.69661,1.38299,7.69852,0.16168,0.10419
88281,2011,23646,7.376,0,-0.04201,0.52258,7.325,10.202,6.067,5.786,0.70702,1.76065,7.45840,0.22965,0.07668
88281,2011,23646,7.806,1,-0.04201,0.52258,7.916,10.202,6.067,5.786,0.70702,1.76065,7.45840,0.22965,0.07668
88417,2007,21768,6.217,0,-0.04442,-0.23560,6.217,8.030,3.941,4.174,0.85945,1.14988,6.62671,0.17428,0.02875
88417,2007,21768,0.000,1,-0.04442,-0.23560,0.000,8.030,3.941,4.174,0.85945,1.14988,6.62671,0.17428,0.02875
88417,2008,21768,0.000,0,-0.12138,-0.04442,6.217,7.524,3.417,3.630,0.86295,0.97797,6.50866,0.12199,-0.04125
88417,2008,21768,4.599,1,-0.87880,-0.29236,0.000,7.524,3.417,3.630,0.86295,0.97797,6.50866,0.12199,-0.04125
88417,2009,21768,0.000,0,-0.89208,-0.12138,0.000,5.438,1.330,1.367,0.90390,0.41407,6.12289,0.44149,-0.07272
88417,2009,21768,5.451,1,0.90631,-0.87880,4.599,5.438,1.330,1.367,0.90390,0.41407,6.12289,0.44149,-0.07272
88417,2010,21768,0.000,0,2.02604,-0.89208,0.000,7.117,2.732,2.326,0.74169,0.72215,5.52785,0.00000,-0.07457
88417,2010,21768,5.859,1,2.02604,-0.89208,5.451,7.117,2.732,2.326,0.74169,0.72215,5.52785,0.00000,-0.07457
88417,2011,21768,0.000,0,-0.00845,2.02604,0.000,8.372,3.905,2.949,0.64543,1.57127,5.64145,0.00000,-0.02351
88417,2011,21768,5.894,1,-0.00845,2.02604,5.859,8.372,3.905,2.949,0.64543,1.57127,5.64145,0.00000,-0.02351
88811,2007,33536,6.781,0,-0.27462,-0.03783,6.734,9.203,4.740,3.270,0.92929,1.91251,5.78112,0.00000,0.06335
88811,2007,33536,0.000,1,0.02895,-0.49610,0.000,9.203,4.740,3.270,0.92929,1.91251,5.78112,0.00000,0.06335
88811,2008,33536,6.539,0,-0.29682,0.02895,6.781,8.766,4.337,3.137,0.88307,1.20996,5.98671,0.03459,0.23568
88811,2008,33536,0.000,1,-0.29682,0.02895,0.000,8.766,4.337,3.137,0.88307,1.20996,5.98671,0.03459,0.23568
88811,2009,33536,6.834,0,0.51268,-0.29682,6.539,8.987,4.537,3.163,0.83706,1.43302,5.99682,0.13332,-0.05259
88811,2009,33536,0.000,1,0.51268,-0.29682,0.000,8.987,4.537,3.163,0.83706,1.43302,5.99682,0.13332,-0.05259
88811,2010,33536,7.788,0,2.47021,0.51268,6.834,10.272,5.736,3.264,0.82874,2.94841,6.29902,0.03973,-0.14044
88811,2010,33536,0.000,1,2.47021,0.51268,0.000,10.272,5.736,3.264,0.82874,2.94841,6.29902,0.03973,-0.14044
88811,2011,33536,8.130,0,-0.02417,2.63623,7.788,10.975,6.417,3.100,0.85764,3.73425,6.74822,0.10173,0.04699
88811,2011,33536,0.000,1,-0.08785,2.47021,0.000,10.975,6.417,3.100,0.85764,3.73425,6.74822,0.10173,0.04699
89006,2007,23077,8.517,0,0.13035,-0.16538,9.393,9.534,4.936,0.000,0.00000,1.53711,10.92549,0.12668,0.06455
89006,2007,23077,7.501,1,-0.02669,-0.02154,0.000,9.534,4.936,0.000,0.00000,1.53711,10.92549,0.12668,0.06455
89006,2008,23077,8.981,0,-0.06220,0.01046,8.517,10.058,5.587,4.440,0.13906,1.33463,11.12717,0.23152,0.06426
89006,2008,23077,7.694,1,-0.06220,0.01046,7.501,10.058,5.587,4.440,0.13906,1.33463,11.12717,0.23152,0.06426
89006,2009,23077,8.966,0,-0.28028,-0.06220,8.981,10.100,5.628,4.850,0.12956,1.27348,11.05214,0.25210,0.06090
89006,2009,23077,7.758,1,-0.28028,-0.06220,7.694,10.100,5.628,4.850,0.12956,1.27348,11.05214,0.25210,0.06090
89006,2010,23077,8.909,0,0.24265,-0.28028,8.966,10.274,5.923,5.559,0.15399,1.21424,11.10819,0.23442,0.08060
89006,2010,23077,8.072,1,0.24265,-0.28028,7.758,10.274,5.923,5.559,0.15399,1.21424,11.10819,0.23442,0.08060
89006,2011,23077,8.956,0,0.11655,0.24265,8.909,10.844,6.499,6.028,0.39252,1.20199,11.46468,0.25078,0.05618
89006,2011,23077,8.067,1,0.11655,0.24265,8.072,10.844,6.499,6.028,0.39252,1.20199,11.46468,0.25078,0.05618
89036,2007,34075,6.171,0,0.53533,-0.15983,5.072,9.138,4.715,3.368,0.43728,3.04794,4.82962,0.00000,0.04177
89036,2007,34075,6.201,1,0.53533,-0.15983,6.036,9.138,4.715,3.368,0.43728,3.04794,4.82962,0.00000,0.04177
89036,2008,34075,6.626,0,0.27669,0.53533,6.171,9.413,5.000,3.537,0.68719,2.62742,5.25002,0.07392,0.08809
89036,2008,34075,6.589,1,0.27669,0.53533,6.201,9.413,5.000,3.537,0.68719,2.62742,5.25002,0.07392,0.08809
89036,2009,34075,6.692,0,-0.45499,0.27669,6.626,8.753,4.447,3.772,0.70710,1.52427,5.55923,0.00327,0.06226
89036,2009,34075,5.560,1,-0.45499,0.27669,6.589,8.753,4.447,3.772,0.70710,1.52427,5.55923,0.00327,0.06226
89036,2010,34075,6.733,0,0.40636,-0.45499,6.692,9.246,4.917,3.948,0.66873,1.60585,5.67843,0.00237,0.10281
89036,2010,34075,6.641,1,0.40636,-0.45499,5.560,9.246,4.917,3.948,0.66873,1.60585,5.67843,0.00237,0.10281
89036,2011,34075,6.709,0,-0.07233,0.40636,6.733,9.302,5.012,4.221,0.68224,1.44366,5.80528,0.00187,0.03954
89036,2011,34075,6.645,1,-0.07233,0.40636,6.641,9.302,5.012,4.221,0.68224,1.44366,5.80528,0.00187,0.03954
89533,2007,00643,0.000,0,0.43860,0.08742,0.000,14.650,10.045,0.000,1.00000,2.69876,8.44702,0.19130,0.06103
89533,2007,00643,0.000,1,0.43860,0.08742,0.000,14.650,10.045,0.000,1.00000,2.69876,8.44702,0.19130,0.06103
89533,2008,00643,0.000,0,-0.01842,0.43860,0.000,14.804,10.199,0.000,1.00000,2.72657,8.74835,0.20660,0.14145
89533,2008,00643,0.000,1,-0.01842,0.43860,0.000,14.804,10.199,0.000,1.00000,2.72657,8.74835,0.20660,0.14145
89533,2009,00643,0.000,0,-0.48041,-0.01842,0.000,13.830,9.225,0.000,1.00000,1.46586,8.81635,0.43497,0.08305
89533,2009,00643,0.000,1,-0.48041,-0.01842,0.000,13.830,9.225,0.000,1.00000,1.46586,8.81635,0.43497,0.08305
89533,2010,00643,0.000,0,0.70741,-0.48041,0.000,13.377,8.772,0.000,1.00000,1.54671,8.93363,0.30435,0.08809
89533,2010,00643,0.000,1,0.70741,-0.48041,0.000,13.377,8.772,0.000,1.00000,1.54671,8.93363,0.30435,0.08809
89533,2011,00643,0.000,0,0.74867,0.70741,0.000,13.856,9.251,0.000,1.00000,2.60319,8.80620,0.18806,0.13945
89533,2011,00643,0.000,1,0.74867,0.70741,0.000,13.856,9.251,0.000,1.00000,2.60319,8.80620,0.18806,0.13945
89866,2006,12579,0.000,0,0.39251,0.68716,0.000,8.810,4.219,0.000,1.00000,2.24880,6.08774,0.04804,0.13020
89866,2006,12579,0.000,1,0.39251,0.68716,7.600,8.810,4.219,0.000,1.00000,2.24880,6.08774,0.04804,0.13020
89866,2007,12579,0.000,0,0.20975,0.39251,0.000,10.060,5.661,3.298,0.87399,2.46037,6.33745,0.07234,0.11920
89866,2007,12579,6.276,1,-0.09322,1.59843,0.000,10.060,5.661,3.298,0.87399,2.46037,6.33745,0.07234,0.11920
89866,2008,12579,7.334,0,0.60402,-0.09322,0.000,10.416,5.928,2.750,0.86848,2.16387,7.43464,0.17978,0.09634
89866,2008,12579,6.635,1,0.60402,-0.09322,6.276,10.416,5.928,2.750,0.86848,2.16387,7.43464,0.17978,0.09634
89866,2009,12579,0.000,0,-0.13334,0.40337,7.334,9.567,5.156,3.868,0.83747,1.32467,7.54052,0.25789,0.07855
89866,2009,12579,6.248,1,-0.36531,0.60402,6.635,9.567,5.156,3.868,0.83747,1.32467,7.54052,0.25789,0.07855
89866,2010,12579,0.000,0,0.09852,-0.13334,0.000,9.980,5.511,3.593,0.80457,1.79324,7.61141,0.16647,0.08715
89866,2010,12579,6.795,1,0.61621,-0.36531,6.248,9.980,5.511,3.593,0.80457,1.79324,7.61141,0.16647,0.08715
89866,2011,12579,7.308,0,0.28460,0.61621,0.000,9.098,4.658,3.586,0.50221,1.82228,7.74089,0.14341,0.07880
89866,2011,12579,0.000,1,0.23920,0.09852,6.795,9.098,4.658,3.586,0.50221,1.82228,7.74089,0.14341,0.07880
90979,2007,34354,0.000,0,0.45858,0.73063,0.000,13.468,8.863,0.000,1.00000,8.59388,5.67115,0.00252,0.05254
90979,2007,34354,0.000,1,0.45858,0.73063,0.000,13.468,8.863,0.000,1.00000,8.59388,5.67115,0.00252,0.05254
90979,2008,34354,0.000,0,-0.53944,0.45858,0.000,13.210,8.605,0.000,1.00000,5.72541,5.97027,0.00641,-0.05055
90979,2008,34354,0.000,1,-0.53944,0.45858,0.000,13.210,8.605,0.000,1.00000,5.72541,5.97027,0.00641,-0.05055
90979,2009,34354,0.000,0,-0.17437,-0.53944,0.000,12.605,8.000,0.000,1.00000,2.73197,6.19145,0.03423,0.17797
90979,2009,34354,0.000,1,-0.17437,-0.53944,0.000,12.605,8.000,0.000,1.00000,2.73197,6.19145,0.03423,0.17797
90979,2010,34354,0.000,0,0.54082,-0.17437,0.000,12.739,8.134,0.000,1.00000,2.77839,6.30370,0.01334,0.24416
90979,2010,34354,0.000,1,0.54082,-0.17437,0.000,12.739,8.134,0.000,1.00000,2.77839,6.30370,0.01334,0.24416
90979,2011,34354,0.000,0,0.94997,0.54082,0.000,13.413,8.808,0.000,1.00000,4.41831,6.51675,0.00534,0.09185
90979,2011,34354,0.000,1,0.94997,0.54082,0.000,13.413,8.808,0.000,1.00000,4.41831,6.51675,0.00534,0.09185
91556,2006,07208,0.000,0,-0.05804,0.13961,8.987,9.612,5.013,0.000,0.00867,2.68719,7.57031,0.00960,0.21612
91556,2006,07208,0.000,1,-0.05804,0.13961,8.848,9.612,5.013,0.000,0.00867,2.68719,7.57031,0.00960,0.21612
91556,2007,07208,8.987,0,0.12244,-0.03700,0.000,10.228,6.107,5.736,0.18880,2.52799,7.76624,0.02516,0.26144
91556,2007,07208,8.931,1,0.12244,-0.03700,0.000,10.228,6.107,5.736,0.18880,2.52799,7.76624,0.02516,0.26144
91556,2008,07208,0.000,0,0.40796,0.08324,8.987,10.072,5.922,5.723,0.21375,2.23908,7.77162,0.02825,0.14990
91556,2008,07208,0.000,1,0.40796,0.08324,8.931,10.072,5.922,5.723,0.21375,2.23908,7.77162,0.02825,0.14990
91556,2009,07208,8.875,0,0.18072,-0.16168,0.000,9.583,5.462,5.546,0.29706,2.16754,7.76494,0.02938,0.24604
91556,2009,07208,0.000,1,0.15089,0.40796,0.000,9.583,5.462,5.546,0.29706,2.16754,7.76494,0.02938,0.24604
91556,2010,07208,8.962,0,0.48421,0.18072,8.875,10.380,5.952,4.729,0.36971,2.62132,7.92647,0.02067,0.37715
91556,2010,07208,0.000,1,0.06038,0.15089,0.000,10.380,5.952,4.729,0.36971,2.62132,7.92647,0.02067,0.37715
91556,2011,07208,9.048,0,0.56015,0.33288,8.962,10.410,5.825,1.965,0.27281,3.04255,8.04469,0.01582,0.24310
91556,2011,07208,0.000,1,0.53899,0.06038,0.000,10.410,5.825,1.965,0.27281,3.04255,8.04469,0.01582,0.24310
